codigo_venta,codigo_almacen,cantidad,fecha,precio_total
4027,13,1,2019-10-21,11
4028,290,1,2019-10-21,35
4029,139,1,2019-10-21,24
4030,192,1,2019-10-21,13
4031,250,1,2019-10-22,8.5
4032,8,1,2019-10-22,8.5
4033,13,1,2019-10-22,11
4034,176,1,2019-10-22,12
4035,41,1,2019-10-22,11
4036,82,1,2019-10-22,27
4037,78,1,2019-10-22,23
4038,289,1,2019-10-22,32
4039,26,1,2019-10-22,11
4040,36,1,2019-10-23,8.5
4041,148,1,2019-10-23,17
4042,139,1,2019-10-23,24
4043,276,1,2019-10-23,7.5
4044,227,1,2019-10-23,19
4045,180,1,2019-10-23,14
4046,43,1,2019-10-23,9.5
4047,22,1,2019-10-23,8.5
4048,143,1,2019-10-23,19
4049,38,1,2019-10-24,9.5
4050,58,1,2019-10-24,10
4051,266,1,2019-10-24,10
4052,13,1,2019-10-24,11
4053,229,1,2019-10-24,22
4054,10,1,2019-10-24,9.5
4055,102,1,2019-10-24,26
4056,251,1,2019-10-24,9
4057,48,1,2019-10-24,13
4058,11,1,2019-10-25,10
4059,225,1,2019-10-25,17
4060,43,1,2019-10-25,9.5
4061,43,1,2019-10-25,9.5
4062,108,1,2019-10-25,25
4063,113,1,2019-10-25,23
4064,23,1,2019-10-25,9
4065,229,1,2019-10-25,22
4066,5,1,2019-10-25,11
4067,43,1,2019-10-28,9.5
4068,243,1,2019-10-28,22
4069,181,1,2019-10-28,14.5
4070,39,1,2019-10-28,10
4071,177,1,2019-11-01,12.5
4072,209,1,2019-11-01,14.5
4073,181,1,2019-11-01,14.5
4074,81,1,2019-11-01,26
4075,235,1,2019-11-01,20
4076,110,1,2019-11-01,27
4077,113,1,2019-11-01,23
4078,192,1,2019-11-01,13
4079,284,1,2019-11-01,38
4080,99,1,2019-11-04,23
4081,291,1,2019-11-04,38
4082,177,1,2019-11-04,12.5
4083,187,1,2019-11-04,14
4084,239,1,2019-11-04,17
4085,23,1,2019-11-04,9
4086,229,1,2019-11-04,22
4087,247,1,2019-11-04,7
4088,194,1,2019-11-04,14
4089,187,1,2019-11-05,14
4090,40,1,2019-11-05,11
4091,36,1,2019-11-05,8.5
4092,45,1,2019-11-05,11
4093,176,1,2019-11-05,12
4094,176,1,2019-11-05,12
4095,67,1,2019-11-05,12
4096,236,1,2019-11-05,22
4097,36,1,2019-11-05,8.5
4098,260,1,2019-11-06,6.5
4099,253,1,2019-11-06,6.5
4100,150,1,2019-11-06,19
4101,211,1,2019-11-06,12
4102,47,1,2019-11-06,13
4103,67,1,2019-11-06,12
4104,78,1,2019-11-06,23
4105,290,1,2019-11-06,35
4106,10,1,2019-11-06,9.5
4107,152,1,2019-11-07,22
4108,78,1,2019-11-07,23
4109,250,1,2019-11-07,8.5
4110,11,1,2019-11-07,10
4111,251,1,2019-11-07,9
4112,9,1,2019-11-07,9
4113,228,1,2019-11-07,20
4114,26,1,2019-11-07,11
4115,40,1,2019-11-07,11
4116,229,1,2019-11-08,22
4117,46,1,2019-11-08,12
4118,178,1,2019-11-08,13
4119,247,1,2019-11-08,7
4120,246,1,2019-11-08,6.5
4121,102,1,2019-11-08,26
4122,250,1,2019-11-08,8.5
4123,244,1,2019-11-08,24
4124,64,1,2019-11-08,9.5
4125,249,1,2019-11-11,8
4126,83,1,2019-11-11,28
4127,80,1,2019-11-11,25
4128,50,1,2019-11-11,9.5
4129,180,1,2019-11-11,14
4130,289,1,2019-11-11,32
4131,152,1,2019-11-11,22
4132,101,1,2019-11-11,25
4133,10,1,2019-11-11,9.5
4134,44,1,2019-11-12,10
4135,247,1,2019-11-12,7
4136,79,1,2019-11-12,24
4137,162,1,2019-11-12,17
4138,11,1,2019-11-12,10
4139,43,1,2019-11-12,9.5
4140,45,1,2019-11-12,11
4141,176,1,2019-11-12,12
4142,176,1,2019-11-12,12
4143,179,1,2019-11-13,13.5
4144,250,1,2019-11-13,8.5
4145,166,1,2019-11-13,22
4146,249,1,2019-11-13,8
4147,226,1,2019-11-13,18
4148,179,1,2019-11-13,13.5
4149,13,1,2019-11-13,11
4150,177,1,2019-11-13,12.5
4151,151,1,2019-11-13,20
4152,240,1,2019-11-14,18
4153,286,1,2019-11-14,45
4154,297,1,2019-11-14,35
4155,66,1,2019-11-14,11
4156,57,1,2019-11-14,9.5
4157,136,1,2019-11-14,19
4158,41,1,2019-11-14,11
4159,133,1,2019-11-14,25
4160,46,1,2019-11-14,12
4161,232,1,2019-11-15,17
4162,227,1,2019-11-15,19
4163,229,1,2019-11-15,22
4164,257,1,2019-11-15,8.5
4165,230,1,2019-11-15,24
4166,155,1,2019-11-15,17
4167,75,1,2019-11-15,27
4168,53,1,2019-11-15,12
4169,19,1,2019-11-15,11
4170,239,1,2019-11-18,17
4171,8,1,2019-11-18,8.5
4172,121,1,2019-11-18,24
4173,120,1,2019-11-18,23
4174,152,1,2019-11-18,22
4175,26,1,2019-11-18,11
4176,12,1,2019-11-18,11
4177,178,1,2019-11-18,13
4178,229,1,2019-11-18,22
4179,84,1,2019-11-19,29
4180,12,1,2019-11-19,11
4181,293,1,2019-11-19,45
4182,79,1,2019-11-19,24
4183,251,1,2019-11-19,9
4184,296,1,2019-11-19,32
4185,183,1,2019-11-19,12
4186,47,1,2019-11-19,13
4187,40,1,2019-11-19,11
4188,160,1,2019-11-20,24
4189,181,1,2019-11-20,14.5
4190,141,1,2019-11-20,17
4191,256,1,2019-11-20,8
4192,25,1,2019-11-20,10
4193,106,1,2019-11-20,23
4194,291,1,2019-11-20,38
4195,37,1,2019-11-20,9
4196,248,1,2019-11-20,7.5
4197,269,1,2019-11-21,7.5
4198,277,1,2019-11-21,8
4199,183,1,2019-11-21,12
4200,180,1,2019-11-21,14
4201,83,1,2019-11-21,28
4202,148,1,2019-11-21,17
4203,100,1,2019-11-21,24
4204,48,1,2019-11-21,13
4205,163,1,2019-11-21,18
4206,11,1,2019-11-22,10
4207,234,1,2019-11-22,19
4208,155,1,2019-11-22,17
4209,229,1,2019-11-22,22
4210,133,1,2019-11-22,25
4211,247,1,2019-11-22,7
4212,176,1,2019-11-22,12
4213,241,1,2019-11-22,19
4214,43,1,2019-11-22,9.5
4215,78,1,2019-11-25,23
4216,43,1,2019-11-25,9.5
4217,9,1,2019-11-25,9
4218,250,1,2019-11-25,8.5
4219,299,1,2019-11-25,42
4220,289,1,2019-11-25,32
4221,190,1,2019-11-25,12
4222,124,1,2019-11-25,27
4223,260,1,2019-11-25,6.5
4224,253,1,2019-11-26,6.5
4225,38,1,2019-11-26,9.5
4226,169,1,2019-11-26,12
4227,179,1,2019-11-26,13.5
4228,288,1,2019-11-26,28
4229,230,1,2019-11-26,24
4230,46,1,2019-11-26,12
4231,204,1,2019-11-26,12
4232,14,1,2019-11-26,12
4233,122,1,2019-11-27,25
4234,12,1,2019-11-27,11
4235,153,1,2019-11-27,24
4236,29,1,2019-11-27,8.5
4237,48,1,2019-11-27,13
4238,225,1,2019-11-27,17
4239,52,1,2019-12-02,11
4240,12,1,2019-12-02,11
4241,37,1,2019-12-02,9
4242,295,1,2019-12-02,28
4243,48,1,2019-12-02,13
4244,43,1,2019-12-02,9.5
4245,248,1,2019-12-02,7.5
4246,301,1,2019-12-02,48
4247,183,1,2019-12-02,12
4248,9,1,2019-12-03,9
4249,226,1,2019-12-03,18
4250,289,1,2019-12-03,32
4251,79,1,2019-12-03,24
4252,47,1,2019-12-03,13
4253,22,1,2019-12-03,8.5
4254,34,1,2019-12-03,11
4255,275,1,2019-12-03,7
4256,291,1,2019-12-03,38
4257,218,1,2019-12-04,12
4258,9,1,2019-12-04,9
4259,176,1,2019-12-04,12
4260,227,1,2019-12-04,19
4261,45,1,2019-12-04,11
4262,292,1,2019-12-04,42
4263,202,1,2019-12-04,14.5
4264,80,1,2019-12-04,25
4265,63,1,2019-12-04,15
4266,72,1,2019-12-05,24
4267,290,1,2019-12-05,35
4268,228,1,2019-12-05,20
4269,101,1,2019-12-05,25
4270,242,1,2019-12-05,20
4271,10,1,2019-12-05,9.5
4272,43,1,2019-12-05,9.5
4273,291,1,2019-12-05,38
4274,234,1,2019-12-05,19
4275,211,1,2019-12-06,12
4276,223,1,2019-12-06,14.5
4277,13,1,2019-12-06,11
4278,208,1,2019-12-06,14
4279,248,1,2019-12-06,7.5
4280,106,1,2019-12-06,23
4281,155,1,2019-12-06,17
4282,244,1,2019-12-06,24
4283,73,1,2019-12-06,25
4284,45,1,2019-12-09,11
4285,185,1,2019-12-09,13
4286,132,1,2019-12-09,24
4287,39,1,2019-12-09,10
4288,139,1,2019-12-09,24
4289,131,1,2019-12-09,22
4290,72,1,2019-12-09,24
4291,185,1,2019-12-09,13
4292,111,1,2019-12-09,28
4293,8,1,2019-12-10,8.5
4294,25,1,2019-12-10,10
4295,176,1,2019-12-10,12
4296,8,1,2019-12-10,8.5
4297,209,1,2019-12-10,14.5
4298,251,1,2019-12-10,9
4299,40,1,2019-12-10,11
4300,230,1,2019-12-10,24
4301,153,1,2019-12-10,24
4302,9,1,2019-12-11,9
4303,40,1,2019-12-11,11
4304,241,1,2019-12-11,19
4305,207,1,2019-12-11,13.5
4306,177,1,2019-12-11,12.5
4307,55,1,2019-12-11,13
4308,180,1,2019-12-11,14
4309,241,1,2019-12-11,19
4310,284,1,2019-12-11,38
4311,244,1,2019-12-12,24
4312,127,1,2019-12-12,17
4313,289,1,2019-12-12,32
4314,40,1,2019-12-12,11
4315,251,1,2019-12-12,9
4316,222,1,2019-12-12,14
4317,237,1,2019-12-12,24
4318,131,1,2019-12-12,22
4319,158,1,2019-12-12,20
4320,265,1,2019-12-13,9
4321,177,1,2019-12-13,12.5
4322,246,1,2019-12-13,6.5
4323,296,1,2019-12-13,32
4324,300,1,2019-12-13,45
4325,46,1,2019-12-13,12
4326,248,1,2019-12-13,7.5
4327,36,1,2019-12-13,8.5
4328,132,1,2019-12-13,24
4329,45,1,2019-12-16,11
4330,43,1,2019-12-16,9.5
4331,239,1,2019-12-16,17
4332,293,1,2019-12-16,45
4333,219,1,2019-12-16,12.5
4334,178,1,2019-12-16,13
4335,122,1,2019-12-16,25
4336,249,1,2019-12-16,8
4337,227,1,2019-12-16,19
4338,87,1,2019-12-17,25
4339,39,1,2019-12-17,10
4340,11,1,2019-12-17,10
4341,48,1,2019-12-17,13
4342,13,1,2019-12-17,11
4343,82,1,2019-12-17,27
4344,281,1,2019-12-17,28
4345,13,1,2019-12-17,11
4346,45,1,2019-12-17,11
4347,22,1,2019-12-18,8.5
4348,250,1,2019-12-18,8.5
4349,239,1,2019-12-18,17
4350,20,1,2019-12-18,11
4351,82,1,2019-12-18,27
4352,152,1,2019-12-18,22
4353,225,1,2019-12-18,17
4354,110,1,2019-12-18,27
4355,78,1,2019-12-18,23
4356,248,1,2019-12-19,7.5
4357,57,1,2019-12-19,9.5
4358,176,1,2019-12-19,12
4359,239,1,2019-12-19,17
4360,81,1,2019-12-19,26
4361,288,1,2019-12-19,28
4362,229,1,2019-12-19,22
4363,243,1,2019-12-19,22
4364,243,1,2019-12-19,22
4365,131,1,2019-12-20,22
4366,41,1,2019-12-20,11
4367,12,1,2019-12-20,11
4368,12,1,2019-12-20,11
4369,167,1,2019-12-20,24
4370,43,1,2019-12-20,9.5
4371,289,1,2019-12-20,32
4372,46,1,2019-12-20,12
4373,60,1,2019-12-20,12
4374,80,1,2019-12-23,25
4375,243,1,2019-12-23,22
4376,181,1,2019-12-23,14.5
4377,289,1,2019-12-23,32
4378,79,1,2019-12-23,24
4379,52,1,2019-12-23,11
4380,293,1,2019-12-23,45
4381,248,1,2019-12-23,7.5
4382,117,1,2019-12-23,27
4383,292,1,2019-12-24,42
4384,109,1,2019-12-24,26
4385,150,1,2019-12-24,19
4386,246,1,2019-12-24,6.5
4387,12,1,2019-12-24,11
4388,10,1,2019-12-24,9.5
4389,37,1,2019-12-24,9
4390,255,1,2019-12-24,7.5
4391,243,1,2019-12-24,22
4392,30,1,2019-12-25,9
4393,107,1,2019-12-25,24
4394,251,1,2019-12-25,9
4395,10,1,2019-12-25,9.5
4396,82,1,2019-12-25,27
4397,250,1,2019-12-25,8.5
4398,180,1,2019-12-25,14
4399,299,1,2019-12-25,42
4400,139,1,2019-12-25,24
4401,180,1,2019-12-26,14
4402,226,1,2019-12-26,18
4403,150,1,2019-12-26,19
4404,79,1,2019-12-26,24
4405,178,1,2019-12-26,13
4406,173,1,2019-12-26,14
4407,9,1,2019-12-26,9
4408,292,1,2019-12-26,42
4409,67,1,2019-12-26,12
4410,293,1,2019-12-27,45
4411,65,1,2019-12-27,10
4412,25,1,2019-12-27,10
4413,120,1,2022-01-03,23
4414,8,1,2022-01-03,8.5
4415,230,1,2022-01-03,24
4416,270,1,2022-01-03,8
4417,148,1,2022-01-03,17
4418,41,1,2022-01-03,11
4419,25,1,2022-01-03,10
4420,267,1,2022-01-03,6.5
4421,45,1,2022-01-03,11
4422,152,1,2022-01-03,22
4423,45,1,2022-01-04,11
4424,215,1,2022-01-04,14
4425,176,1,2022-01-04,12
4426,79,1,2022-01-04,24
4427,83,1,2022-01-04,28
4428,252,1,2022-01-04,10
4429,298,1,2022-01-04,38
4430,230,1,2022-01-04,24
4431,25,1,2022-01-04,10
4432,27,1,2022-01-04,11
4433,13,1,2022-01-05,11
4434,246,1,2022-01-05,6.5
4435,241,1,2022-01-05,19
4436,54,1,2022-01-05,13
4437,102,1,2022-01-05,26
4438,224,1,2022-01-05,15
4439,225,1,2022-01-05,17
4440,46,1,2022-01-05,12
4441,43,1,2022-01-05,9.5
4442,246,1,2022-01-05,6.5
4443,78,1,2022-01-06,23
4444,121,1,2022-01-06,24
4445,181,1,2022-01-06,14.5
4446,71,1,2022-01-06,23
4447,41,1,2022-01-06,11
4448,26,1,2022-01-06,11
4449,48,1,2022-01-06,13
4450,109,1,2022-01-06,26
4451,81,1,2022-01-06,26
4452,74,1,2022-01-06,26
4453,293,1,2022-01-07,45
4454,108,1,2022-01-07,25
4455,86,1,2022-01-07,24
4456,254,1,2022-01-07,7
4457,204,1,2022-01-07,12
4458,62,1,2022-01-07,13
4459,288,1,2022-01-07,28
4460,265,1,2022-01-07,9
4461,230,1,2022-01-07,24
4462,255,1,2022-01-07,7.5
4463,230,1,2022-01-10,24
4464,106,1,2022-01-10,23
4465,292,1,2022-01-10,42
4466,252,1,2022-01-10,10
4467,39,1,2022-01-10,10
4468,277,1,2022-01-10,8
4469,171,1,2022-01-10,13
4470,41,1,2022-01-10,11
4471,178,1,2022-01-10,13
4472,176,1,2022-01-10,12
4473,227,1,2022-01-11,19
4474,180,1,2022-01-11,14
4475,39,1,2022-01-11,10
4476,158,1,2022-01-11,20
4477,138,1,2022-01-11,22
4478,47,1,2022-01-11,13
4479,289,1,2022-01-11,32
4480,4,1,2022-01-11,10
4481,8,1,2022-01-11,8.5
4482,22,1,2022-01-11,8.5
4483,80,1,2022-01-12,25
4484,295,1,2022-01-12,28
4485,47,1,2022-01-12,13
4486,214,1,2022-01-12,13.5
4487,109,1,2022-01-12,26
4488,296,1,2022-01-12,32
4489,283,1,2022-01-12,35
4490,247,1,2022-01-12,7
4491,251,1,2022-01-12,9
4492,68,1,2022-01-12,13
4493,206,1,2022-01-13,13
4494,143,1,2022-01-13,19
4495,201,1,2022-01-13,14
4496,150,1,2022-01-13,19
4497,45,1,2022-01-13,11
4498,227,1,2022-01-13,19
4499,283,1,2022-01-13,35
4500,24,1,2022-01-13,9.5
4501,181,1,2022-01-13,14.5
4502,230,1,2022-01-13,24
4503,242,1,2022-01-14,20
4504,57,1,2022-01-14,9.5
4505,10,1,2022-01-14,9.5
4506,38,1,2022-01-14,9.5
4507,12,1,2022-01-14,11
4508,131,1,2022-01-14,22
4509,35,1,2022-01-14,12
4510,11,1,2022-01-14,10
4511,249,1,2022-01-14,8
4512,142,1,2022-01-14,18
4513,11,1,2022-01-17,10
4514,15,1,2022-01-17,8.5
4515,183,1,2022-01-17,12
4516,152,1,2022-01-17,22
4517,177,1,2022-01-17,12.5
4518,244,1,2022-01-17,24
4519,146,1,2022-01-17,24
4520,161,1,2022-01-17,25
4521,22,1,2022-01-17,8.5
4522,298,1,2022-01-17,38
4523,244,1,2022-01-18,24
4524,79,1,2022-01-18,24
4525,230,1,2022-01-18,24
4526,230,1,2022-01-18,24
4527,57,1,2022-01-18,9.5
4528,248,1,2022-01-18,7.5
4529,48,1,2022-01-18,13
4530,289,1,2022-01-18,32
4531,230,1,2022-01-18,24
4532,290,1,2022-01-18,35
4533,226,1,2022-01-19,18
4534,299,1,2022-01-19,42
4535,298,1,2022-01-19,38
4536,26,1,2022-01-19,11
4537,115,1,2022-01-19,25
4538,272,1,2022-01-19,9
4539,83,1,2022-01-19,28
4540,225,1,2022-01-19,17
4541,12,1,2022-01-19,11
4542,239,1,2022-01-19,17
4543,39,1,2022-01-20,10
4544,30,1,2022-01-20,9
4545,90,1,2022-01-20,28
4546,296,1,2022-01-20,32
4547,125,1,2022-01-20,28
4548,111,1,2022-01-20,28
4549,55,1,2022-01-20,13
4550,152,1,2022-01-20,22
4551,17,1,2022-01-20,9.5
4552,251,1,2022-01-20,9
4553,44,1,2022-01-21,10
4554,161,1,2022-01-21,25
4555,44,1,2022-01-21,10
4556,248,1,2022-01-21,7.5
4557,248,1,2022-01-21,7.5
4558,39,1,2022-01-21,10
4559,229,1,2022-01-21,22
4560,79,1,2022-01-21,24
4561,162,1,2022-01-21,17
4562,228,1,2022-01-21,20
4563,288,1,2022-01-24,28
4564,9,1,2022-01-24,9
4565,40,1,2022-01-24,11
4566,13,1,2022-01-24,11
4567,27,1,2022-01-24,11
4568,12,1,2022-01-24,11
4569,43,1,2022-01-24,9.5
4570,41,1,2022-01-24,11
4571,278,1,2022-01-24,8.5
4572,107,1,2022-01-24,24
4573,249,1,2022-01-25,8
4574,179,1,2022-01-25,13.5
4575,150,1,2022-01-25,19
4576,40,1,2022-01-25,11
4577,41,1,2022-01-25,11
4578,225,1,2022-01-25,17
4579,298,1,2022-01-25,38
4580,244,1,2022-01-25,24
4581,259,1,2022-01-25,10
4582,178,1,2022-01-25,13
4583,110,1,2022-01-26,27
4584,43,1,2022-01-26,9.5
4585,240,1,2022-01-26,18
4586,153,1,2022-01-26,24
4587,199,1,2022-01-26,13
4588,285,1,2022-01-26,42
4589,26,1,2022-01-26,11
4590,13,1,2022-01-26,11
4591,243,1,2022-01-26,22
4592,141,1,2022-01-26,17
4593,48,1,2022-01-27,13
4594,68,1,2022-01-27,13
4595,248,1,2022-01-27,7.5
4596,247,1,2022-01-27,7
4597,177,1,2022-01-27,12.5
4598,136,1,2022-01-27,19
4599,36,1,2022-01-27,8.5
4600,43,1,2022-01-27,9.5
4601,274,1,2022-01-27,6.5
4602,136,1,2022-01-27,19
4603,9,1,2022-01-28,9
4604,12,1,2022-01-28,11
4605,233,1,2022-01-28,18
4606,27,1,2022-01-28,11
4607,229,1,2022-01-28,22
4608,45,1,2022-01-28,11
4609,234,1,2022-01-28,19
4610,213,1,2022-01-28,13
4611,275,1,2022-01-28,7
4612,293,1,2022-01-28,45
4613,268,1,2022-01-31,7
4614,40,1,2022-01-31,11
4615,38,1,2022-01-31,9.5
4616,11,1,2022-01-31,10
4617,43,1,2022-01-31,9.5
4618,153,1,2022-01-31,24
4619,54,1,2022-01-31,13
4620,9,1,2022-01-31,9
4621,43,1,2022-01-31,9.5
4622,248,1,2022-01-31,7.5
4623,244,1,2022-01-31,24
4624,251,1,2022-01-31,9
4625,291,1,2022-01-31,38
4626,299,1,2022-01-31,42
4627,251,1,2022-01-31,9
4628,23,1,2022-01-31,9
4629,284,1,2022-01-31,38
4630,209,1,2022-01-31,14.5
4631,164,1,2022-01-31,19
4632,273,1,2022-01-31,10
4633,48,1,2022-01-31,13
4634,34,1,2022-01-31,11
4635,228,1,2022-01-31,20
4636,8,1,2022-01-31,8.5
4637,132,1,2022-01-31,24
4638,177,1,2022-01-31,12.5
4639,178,1,2022-01-31,13
4640,72,1,2022-01-31,24
4641,77,1,2022-01-31,29
4642,225,1,2022-01-31,17
4643,243,1,2022-01-31,22
4644,180,1,2022-01-31,14
4645,41,1,2022-01-31,11
4646,218,1,2022-01-31,12
4647,13,1,2022-01-31,11
4648,300,1,2022-01-31,45
4649,31,1,2022-01-31,9.5
4650,232,1,2022-01-31,17
4651,140,1,2022-02-01,25
4652,70,1,2022-02-01,15
4653,230,1,2022-02-01,24
4654,226,1,2022-02-01,18
4655,275,1,2022-02-01,7
4656,26,1,2022-02-01,11
4657,8,1,2022-02-01,8.5
4658,170,1,2022-02-01,12.5
4659,9,1,2022-02-01,9
4660,13,1,2022-02-01,11
4661,151,1,2022-02-01,20
4662,290,1,2022-02-02,35
4663,180,1,2022-02-02,14
4664,40,1,2022-02-02,11
4665,61,1,2022-02-02,13
4666,116,1,2022-02-02,26
4667,221,1,2022-02-02,13.5
4668,181,1,2022-02-02,14.5
4669,292,1,2022-02-02,42
4670,85,1,2022-02-02,23
4671,184,1,2022-02-02,12.5
4672,267,1,2022-02-02,6.5
4673,269,1,2022-02-03,7.5
4674,25,1,2022-02-03,10
4675,26,1,2022-02-03,11
4676,22,1,2022-02-03,8.5
4677,46,1,2022-02-03,12
4678,113,1,2022-02-03,23
4679,44,1,2022-02-03,10
4680,247,1,2022-02-03,7
4681,138,1,2022-02-03,22
4682,180,1,2022-02-03,14
4683,34,1,2022-02-03,11
4684,260,1,2022-02-04,6.5
4685,37,1,2022-02-04,9
4686,250,1,2022-02-04,8.5
4687,9,1,2022-02-04,9
4688,40,1,2022-02-04,11
4689,13,1,2022-02-04,11
4690,183,1,2022-02-04,12
4691,84,1,2022-02-04,29
4692,26,1,2022-02-04,11
4693,2,1,2022-02-04,9
4694,44,1,2022-02-04,10
4695,281,1,2022-02-07,28
4696,49,1,2022-02-07,15
4697,121,1,2022-02-07,24
4698,66,1,2022-02-07,11
4699,10,1,2022-02-07,9.5
4700,298,1,2022-02-07,38
4701,228,1,2022-02-07,20
4702,182,1,2022-02-07,15
4703,295,1,2022-02-07,28
4704,229,1,2022-02-07,22
4705,71,1,2022-02-07,23
4706,164,1,2022-02-08,19
4707,284,1,2022-02-08,38
4708,246,1,2022-02-08,6.5
4709,80,1,2022-02-08,25
4710,239,1,2022-02-08,17
4711,276,1,2022-02-08,7.5
4712,266,1,2022-02-08,10
4713,24,1,2022-02-08,9.5
4714,183,1,2022-02-08,12
4715,184,1,2022-02-08,12.5
4716,187,1,2022-02-08,14
4717,10,1,2022-02-09,9.5
4718,46,1,2022-02-09,12
4719,174,1,2022-02-09,14.5
4720,294,1,2022-02-09,48
4721,48,1,2022-02-09,13
4722,206,1,2022-02-09,13
4723,257,1,2022-02-09,8.5
4724,247,1,2022-02-09,7
4725,289,1,2022-02-09,32
4726,12,1,2022-02-09,11
4727,40,1,2022-02-09,11
4728,249,1,2022-02-10,8
4729,80,1,2022-02-10,25
4730,46,1,2022-02-10,12
4731,274,1,2022-02-10,6.5
4732,82,1,2022-02-10,27
4733,36,1,2022-02-10,8.5
4734,22,1,2022-02-10,8.5
4735,10,1,2022-02-10,9.5
4736,129,1,2022-02-10,19
4737,247,1,2022-02-10,7
4738,84,1,2022-02-10,29
4739,33,1,2022-02-11,11
4740,41,1,2022-02-11,11
4741,288,1,2022-02-11,28
4742,41,1,2022-02-11,11
4743,45,1,2022-02-11,11
4744,46,1,2022-02-11,12
4745,159,1,2022-02-11,22
4746,87,1,2022-02-11,25
4747,248,1,2022-02-11,7.5
4748,293,1,2022-02-11,45
4749,129,1,2022-02-11,19
4750,135,1,2022-02-14,18
4751,63,1,2022-02-14,15
4752,243,1,2022-02-14,22
4753,79,1,2022-02-14,24
4754,13,1,2022-02-14,11
4755,47,1,2022-02-14,13
4756,151,1,2022-02-14,20
4757,11,1,2022-02-14,10
4758,45,1,2022-02-14,11
4759,173,1,2022-02-14,14
4760,288,1,2022-02-14,28
4761,47,1,2022-02-15,13
4762,204,1,2022-02-15,12
4763,279,1,2022-02-15,9
4764,133,1,2022-02-15,25
4765,116,1,2022-02-15,26
4766,250,1,2022-02-15,8.5
4767,41,1,2022-02-15,11
4768,71,1,2022-02-15,23
4769,12,1,2022-02-15,11
4770,106,1,2022-02-15,23
4771,80,1,2022-02-15,25
4772,150,1,2022-02-16,19
4773,49,1,2022-02-16,15
4774,173,1,2022-02-16,14
4775,115,1,2022-02-16,25
4776,193,1,2022-02-16,13.5
4777,26,1,2022-02-16,11
4778,55,1,2022-02-16,13
4779,176,1,2022-02-16,12
4780,79,1,2022-02-16,24
4781,9,1,2022-02-16,9
4782,40,1,2022-02-16,11
4783,279,1,2022-02-17,9
4784,44,1,2022-02-17,10
4785,86,1,2022-02-17,24
4786,1,1,2022-02-17,8.5
4787,244,1,2022-02-17,24
4788,243,1,2022-02-17,22
4789,219,1,2022-02-17,12.5
4790,22,1,2022-02-17,8.5
4791,290,1,2022-02-17,35
4792,150,1,2022-02-17,19
4793,297,1,2022-02-17,35
4794,78,1,2022-02-18,23
4795,148,1,2022-02-18,17
4796,160,1,2022-02-18,24
4797,290,1,2022-02-18,35
4798,5,1,2022-02-18,11
4799,199,1,2022-02-18,13
4800,45,1,2022-02-18,11
4801,263,1,2022-02-18,8
4802,83,1,2022-02-18,28
4803,250,1,2022-02-18,8.5
4804,81,1,2022-02-18,26
4805,239,1,2022-02-21,17
4806,50,1,2022-02-21,9.5
4807,12,1,2022-02-21,11
4808,49,1,2022-02-21,15
4809,46,1,2022-02-21,12
4810,176,1,2022-02-21,12
4811,118,1,2022-02-21,28
4812,176,1,2022-02-21,12
4813,177,1,2022-02-21,12.5
4814,52,1,2022-02-21,11
4815,10,1,2022-02-21,9.5
4816,22,1,2022-02-22,8.5
4817,243,1,2022-02-22,22
4818,103,1,2022-02-22,27
4819,82,1,2022-02-22,27
4820,60,1,2022-02-22,12
4821,230,1,2022-02-22,24
4822,264,1,2022-02-22,8.5
4823,205,1,2022-02-22,12.5
4824,46,1,2022-02-22,12
4825,260,1,2022-02-22,6.5
4826,227,1,2022-02-22,19
4827,210,1,2022-02-23,15
4828,269,1,2022-02-23,7.5
4829,228,1,2022-02-23,20
4830,125,1,2022-02-23,28
4831,20,1,2022-02-23,11
4832,166,1,2022-02-23,22
4833,267,1,2022-02-23,6.5
4834,107,1,2022-02-23,24
4835,39,1,2022-02-23,10
4836,12,1,2022-02-23,11
4837,8,1,2022-02-23,8.5
4838,180,1,2022-02-24,14
4839,38,1,2022-02-24,9.5
4840,242,1,2022-02-24,20
4841,51,1,2022-02-24,10
4842,276,1,2022-02-24,7.5
4843,300,1,2022-02-24,45
4844,274,1,2022-02-24,6.5
4845,165,1,2022-02-24,20
4846,112,1,2022-02-24,29
4847,225,1,2022-02-24,17
4848,44,1,2022-02-24,10
4849,13,1,2022-02-25,11
4850,39,1,2022-02-25,10
4851,274,1,2022-02-25,6.5
4852,225,1,2022-02-25,17
4853,228,1,2022-02-25,20
4854,139,1,2022-02-25,24
4855,122,1,2022-02-25,25
4856,20,1,2022-02-25,11
4857,110,1,2022-02-25,27
4858,9,1,2022-02-25,9
4859,46,1,2022-02-25,12
4860,9,1,2022-02-28,9
4861,172,1,2022-02-28,13.5
4862,250,1,2022-02-28,8.5
4863,229,1,2022-02-28,22
4864,150,1,2022-02-28,19
4865,246,1,2022-02-28,6.5
4866,276,1,2022-02-28,7.5
4867,75,1,2022-02-28,27
4868,165,1,2022-02-28,20
4869,300,1,2022-02-28,45
4870,116,1,2022-02-28,26
4871,234,1,2022-02-28,19
4872,249,1,2022-02-28,8
4873,160,1,2022-02-28,24
4874,36,1,2022-02-28,8.5
4875,61,1,2022-02-28,13
4876,54,1,2022-02-28,13
4877,27,1,2022-02-28,11
4878,40,1,2022-02-28,11
