id,fecha,codigo_prenda,talla,cantidad_prenda,codigo_material,cantidad_material,unidad
2673,2019-03-21,FAL-ISABELGODIN-021,28,12,ESC-002-CUA,12.0,metros cuadrados
2674,2019-03-21,FAL-ISABELGODIN-021,28,12,BOT-001-AZU,12.0,unidades
2675,2019-03-21,FAL-ISABELGODIN-021,28,12,CIE-007-DAM,12.0,unidades
2676,2019-03-21,FAL-ISABELGODIN-021,28,12,PRE-001-AZM,3.6,metros cuadrados
2677,2019-03-21,FAL-ISABELGODIN-021,28,12,PEL-001-PEL,7.2,metros cuadrados
2678,2019-03-21,FAL-ISABELGODIN-021,28,12,HIL-001-AZU,12.0,unidades
2679,2019-03-23,BLU-SPORT-006,30,12,GRA-001-BLA,13.2,metros cuadrados
2680,2019-03-23,BLU-SPORT-006,30,12,HIL-002-BLA,12.0,unidades
2681,2019-03-23,BLU-SPORT-006,30,12,BOT-002-BLA,72.0,unidades
2682,2019-03-23,BLU-SPORT-006,30,12,PEL-001-PEL,18.0,metros cuadrados
2683,2019-03-23,BLU-SPORT-006,30,12,CLA-001-CLA,6.0,metros cuadrados
2684,2019-03-23,BLU-SFN-005,28,24,FAS-002-RAY,24.0,metros cuadrados
2685,2019-03-23,BLU-SFN-005,28,24,HIL-005-PLO,24.0,unidades
2686,2019-03-23,BLU-SFN-005,28,24,BOT-005-PLO,168.0,unidades
2687,2019-03-23,BLU-SFN-005,28,24,PEL-001-PEL,36.0,metros cuadrados
2688,2019-03-23,BLU-SFN-005,28,24,CLA-001-CLA,12.0,metros cuadrados
2689,2019-03-23,INT-SALESIANAS-028,28,18,JER-001-BLA,10.8,metros cuadrados
2690,2019-03-23,INT-SALESIANAS-028,28,18,RIB-004-ROJ,10.8,metros cuadrados
2691,2019-03-23,INT-SALESIANAS-028,28,18,LIC-001-ROJ,5.4,metros cuadrados
2692,2019-03-23,INT-SALESIANAS-028,28,18,ELA-001-ELA,9.0,metros cuadrados
2693,2019-03-23,INT-SALESIANAS-028,28,18,HIL-002-BLA,18.0,unidades
2694,2019-03-23,INT-SALESIANAS-028,28,18,HIL-006-ROJ,18.0,unidades
2695,2019-03-25,BLU-PUNTA-002,36,24,GRA-001-BLA,33.6,metros cuadrados
2696,2019-03-25,BLU-PUNTA-002,36,24,HIL-002-BLA,24.0,unidades
2697,2019-03-25,BLU-PUNTA-002,36,24,BOT-002-BLA,144.0,unidades
2698,2019-03-25,BLU-PUNTA-002,36,24,PEL-001-PEL,36.0,metros cuadrados
2699,2019-03-25,BLU-PUNTA-002,36,24,CLA-001-CLA,12.0,metros cuadrados
2700,2019-03-25,EXT-CISNEROS-011,28,24,CAP-003-PLO,36.0,metros cuadrados
2701,2019-03-25,EXT-CISNEROS-011,28,24,ELA-001-ELA,12.0,metros cuadrados
2702,2019-03-25,EXT-CISNEROS-011,28,24,COR-003-PLO,21.6,metros cuadrados
2703,2019-03-25,EXT-CISNEROS-011,28,24,CIE-006-CVE,9.6,metros cuadrados
2704,2019-03-25,EXT-CISNEROS-011,28,24,RIB-005-VER,12.0,metros cuadrados
2705,2019-03-25,EXT-CISNEROS-011,28,24,HIL-005-PLO,72.0,unidades
2706,2019-03-25,BLU-REDONDO-004,30,6,GRA-001-BLA,6.6,metros cuadrados
2707,2019-03-25,BLU-REDONDO-004,30,6,HIL-002-BLA,6.0,unidades
2708,2019-03-25,BLU-REDONDO-004,30,6,BOT-002-BLA,36.0,unidades
2709,2019-03-25,BLU-REDONDO-004,30,6,PEL-001-PEL,9.0,metros cuadrados
2710,2019-03-25,BLU-REDONDO-004,30,6,CLA-001-CLA,3.0,metros cuadrados
2711,2019-03-25,FAL-SVP-024,36,18,ESC-003-CAZ,21.6,metros cuadrados
2712,2019-03-25,FAL-SVP-024,36,18,BOT-001-AZU,18.0,unidades
2713,2019-03-25,FAL-SVP-024,36,18,HIL-001-AZU,36.0,unidades
2714,2019-03-25,FAL-SVP-024,36,18,CIE-007-DAM,18.0,unidades
2715,2019-03-25,FAL-SVP-024,36,18,PRE-001-AZM,16.2,metros cuadrados
2716,2019-03-25,FAL-SVP-024,36,18,PEL-001-PEL,16.2,metros cuadrados
2717,2019-03-25,FAL-SVP-024,40,12,ESC-003-CAZ,15.6,metros cuadrados
2718,2019-03-25,FAL-SVP-024,40,12,BOT-001-AZU,12.0,unidades
2719,2019-03-25,FAL-SVP-024,40,12,HIL-001-AZU,24.0,unidades
2720,2019-03-25,FAL-SVP-024,40,12,CIE-007-DAM,12.0,unidades
2721,2019-03-25,FAL-SVP-024,40,12,PRE-001-AZM,10.8,metros cuadrados
2722,2019-03-25,FAL-SVP-024,40,12,PEL-001-PEL,10.8,metros cuadrados
2723,2019-03-26,POL-BLANCA-036,28,6,PIQ-001-BLA,3.6,metros cuadrados
2724,2019-03-26,POL-BLANCA-036,28,6,CUE-001-TEJ,6.0,unidades
2725,2019-03-26,POL-BLANCA-036,28,6,PUN-001-TEJ,12.0,unidades
2726,2019-03-26,POL-BLANCA-036,28,6,BOT-007-TRA,18.0,unidades
2727,2019-03-26,POL-BLANCA-036,28,6,PEL-001-PEL,2.4,metros cuadrados
2728,2019-03-26,EXT-SVP-018,28,24,CAP-002-AZM,48.0,metros cuadrados
2729,2019-03-26,EXT-SVP-018,28,24,ELA-001-ELA,14.4,metros cuadrados
2730,2019-03-26,EXT-SVP-018,28,24,HIL-001-AZU,12.0,unidades
2731,2019-03-26,EXT-SVP-018,28,24,COR-001-AZU,14.4,metros cuadrados
2732,2019-03-26,EXT-SVP-018,28,24,RIB-001-AZU,28.8,metros cuadrados
2733,2019-03-26,FAL-AZUL-019,34,6,CAS-002-AZM,6.0,metros cuadrados
2734,2019-03-26,FAL-AZUL-019,34,6,BOT-001-AZU,6.0,unidades
2735,2019-03-26,FAL-AZUL-019,34,6,CIE-002-AZU,6.0,unidades
2736,2019-03-26,FAL-AZUL-019,34,6,PEL-001-PEL,5.4,metros cuadrados
2737,2019-03-26,FAL-AZUL-019,34,6,HIL-001-AZU,12.0,unidades
2738,2019-03-26,FAL-AZUL-019,34,6,PRE-001-AZM,5.4,metros cuadrados
2739,2019-03-26,EXT-SMJ-016,30,6,CAP-002-AZM,12.6,metros cuadrados
2740,2019-03-26,EXT-SMJ-016,30,6,ELA-001-ELA,3.6,metros cuadrados
2741,2019-03-26,EXT-SMJ-016,30,6,HIL-001-AZU,30.0,unidades
2742,2019-03-26,EXT-SMJ-016,30,6,COR-001-AZU,3.0,metros cuadrados
2743,2019-03-26,EXT-SMJ-016,30,6,RIB-001-AZU,5.4,metros cuadrados
2744,2019-03-26,EXT-SMJ-016,30,6,CIE-004-CAZ,3.0,metros cuadrados
2745,2019-03-26,FAL-ISABELGODIN-021,40,24,ESC-002-CUA,31.2,metros cuadrados
2746,2019-03-26,FAL-ISABELGODIN-021,40,24,BOT-001-AZU,24.0,unidades
2747,2019-03-26,FAL-ISABELGODIN-021,40,24,CIE-007-DAM,24.0,unidades
2748,2019-03-26,FAL-ISABELGODIN-021,40,24,PRE-001-AZM,7.2,metros cuadrados
2749,2019-03-26,FAL-ISABELGODIN-021,40,24,PEL-001-PEL,21.6,metros cuadrados
2750,2019-03-26,FAL-ISABELGODIN-021,40,24,HIL-001-AZU,48.0,unidades
2751,2019-03-27,VES-SMJ-043,38,18,CAS-002-AZM,36.0,metros cuadrados
2752,2019-03-27,VES-SMJ-043,38,18,CIE-004-CAZ,6.3,metros cuadrados
2753,2019-03-27,VES-SMJ-043,38,18,PRE-002-CAQ,5.76,metros cuadrados
2754,2019-03-27,VES-SMJ-043,38,18,HEB-001-DOR,18.0,unidades
2755,2019-03-27,VES-SMJ-043,38,18,RES-001-CIN,18.0,unidades
2756,2019-03-27,VES-SMJ-043,38,18,OJA-001-DOR,54.0,unidades
2757,2019-03-27,VES-SMJ-043,38,18,HIL-001-AZU,54.0,unidades
2758,2019-03-28,INT-SVP-032,32,24,JER-001-BLA,9.6,metros cuadrados
2759,2019-03-28,INT-SVP-032,32,24,RIB-002-BLA,4.8,metros cuadrados
2760,2019-03-28,INT-SVP-032,32,24,HIL-002-BLA,24.0,unidades
2761,2019-03-28,INT-SVP-032,32,24,VIO-001-AZU,12.0,metros cuadrados
2762,2019-03-28,INT-SVP-032,32,24,HIL-001-AZU,24.0,unidades
2763,2019-03-28,INT-SVP-032,32,24,RIB-001-AZU,36.0,metros cuadrados
2764,2019-03-29,EXT-MJM-012,30,6,CAP-002-AZM,12.6,metros cuadrados
2765,2019-03-29,EXT-MJM-012,30,6,HIL-001-AZU,30.0,unidades
2766,2019-03-29,EXT-MJM-012,30,6,ELA-001-ELA,3.0,metros cuadrados
2767,2019-03-29,EXT-MJM-012,30,6,COR-001-AZU,5.4,metros cuadrados
2768,2019-03-29,EXT-MJM-012,30,6,RIB-001-AZU,3.0,metros cuadrados
2769,2019-03-30,INT-SVP-032,28,6,JER-001-BLA,2.4,metros cuadrados
2770,2019-03-30,INT-SVP-032,28,6,RIB-002-BLA,1.2,metros cuadrados
2771,2019-03-30,INT-SVP-032,28,6,HIL-002-BLA,6.0,unidades
2772,2019-03-30,INT-SVP-032,28,6,VIO-001-AZU,3.0,metros cuadrados
2773,2019-03-30,INT-SVP-032,28,6,HIL-001-AZU,6.0,unidades
2774,2019-03-30,INT-SVP-032,28,6,RIB-001-AZU,9.0,metros cuadrados
2775,2019-03-30,EXT-SMJ-016,40,12,CAP-002-AZM,30.0,metros cuadrados
2776,2019-03-30,EXT-SMJ-016,40,12,ELA-001-ELA,7.2,metros cuadrados
2777,2019-03-30,EXT-SMJ-016,40,12,HIL-001-AZU,60.0,unidades
2778,2019-03-30,EXT-SMJ-016,40,12,COR-001-AZU,6.0,metros cuadrados
2779,2019-03-30,EXT-SMJ-016,40,12,RIB-001-AZU,10.8,metros cuadrados
2780,2019-03-30,EXT-SMJ-016,40,12,CIE-004-CAZ,6.0,metros cuadrados
2781,2019-04-09,EXT-SVP-018,32,6,COR-001-AZU,12.0,metros cuadrados
2782,2019-04-09,EXT-SVP-018,32,6,RIB-001-AZU,3.6,metros cuadrados
2783,2019-04-09,EXT-SVP-018,32,6,CIE-004-CAZ,3.0,metros cuadrados
2784,2019-04-09,EXT-SVP-018,32,6,HIL-002-BLA,3.6,unidades
2785,2019-04-09,EXT-SVP-018,32,6,CAP-002-AZM,12.0,metros cuadrados
2786,2019-04-11,INT-SFN-029,36,12,JER-001-BLA,9.6,metros cuadrados
2787,2019-04-11,INT-SFN-029,36,12,RIB-001-AZU,10.8,metros cuadrados
2788,2019-04-11,INT-SFN-029,36,12,CAP-001-AZU,6.0,metros cuadrados
2789,2019-04-11,INT-SFN-029,36,12,HIL-002-BLA,12.0,unidades
2790,2019-04-11,INT-SFN-029,36,12,HIL-001-AZU,12.0,unidades
2791,2019-04-16,INT-MJM-026,40,12,JER-001-BLA,6.0,metros cuadrados
2792,2019-04-16,INT-MJM-026,40,12,RIB-002-BLA,2.4,metros cuadrados
2793,2019-04-16,INT-MJM-026,40,12,HIL-002-BLA,12.0,unidades
2794,2019-04-16,INT-MJM-026,40,12,QUI-001-BLA,0.72,metros cuadrados
2795,2019-04-16,INT-MJM-026,40,12,VIO-001-AZU,6.0,metros cuadrados
2796,2019-04-16,INT-MJM-026,40,12,HIL-001-AZU,24.0,unidades
2797,2019-04-16,INT-MJM-026,40,12,RIB-001-AZU,18.0,metros cuadrados
2798,2019-04-16,POL-BLANCA-036,36,18,PIQ-001-BLA,14.4,metros cuadrados
2799,2019-04-16,POL-BLANCA-036,36,18,CUE-001-TEJ,18.0,unidades
2800,2019-04-16,POL-BLANCA-036,36,18,PUN-001-TEJ,36.0,unidades
2801,2019-04-16,POL-BLANCA-036,36,18,BOT-007-TRA,54.0,unidades
2802,2019-04-16,POL-BLANCA-036,36,18,PEL-001-PEL,7.2,metros cuadrados
2803,2019-04-16,CAM-BLANCA-007,30,12,FAS-001-BLA,13.2,metros cuadrados
2804,2019-04-16,CAM-BLANCA-007,30,12,BOT-002-BLA,12.0,unidades
2805,2019-04-16,CAM-BLANCA-007,30,12,HIL-002-BLA,96.0,unidades
2806,2019-04-16,CAM-BLANCA-007,30,12,PEL-001-PEL,18.0,metros cuadrados
2807,2019-04-16,CAM-BLANCA-007,30,12,CLA-001-CLA,6.0,metros cuadrados
2808,2019-04-22,FAL-ISABELGODIN-021,38,12,ESC-002-CUA,15.6,metros cuadrados
2809,2019-04-22,FAL-ISABELGODIN-021,38,12,BOT-001-AZU,12.0,unidades
2810,2019-04-22,FAL-ISABELGODIN-021,38,12,CIE-007-DAM,12.0,unidades
2811,2019-04-22,FAL-ISABELGODIN-021,38,12,PRE-001-AZM,3.6,metros cuadrados
2812,2019-04-22,FAL-ISABELGODIN-021,38,12,PEL-001-PEL,10.8,metros cuadrados
2813,2019-04-22,FAL-ISABELGODIN-021,38,12,HIL-001-AZU,24.0,unidades
2814,2019-04-22,CAM-SFN-010,28,12,FAS-002-RAY,12.0,metros cuadrados
2815,2019-04-22,CAM-SFN-010,28,12,BOT-005-PLO,12.0,unidades
2816,2019-04-22,CAM-SFN-010,28,12,HIL-005-PLO,96.0,unidades
2817,2019-04-22,CAM-SFN-010,28,12,PEL-001-PEL,18.0,metros cuadrados
2818,2019-04-22,CAM-SFN-010,28,12,CLA-001-CLA,6.0,metros cuadrados
2819,2019-04-27,CAM-BLANCA-007,38,18,FAS-001-BLA,27.0,metros cuadrados
2820,2019-04-27,CAM-BLANCA-007,38,18,BOT-002-BLA,18.0,unidades
2821,2019-04-27,CAM-BLANCA-007,38,18,HIL-002-BLA,144.0,unidades
2822,2019-04-27,CAM-BLANCA-007,38,18,PEL-001-PEL,27.0,metros cuadrados
2823,2019-04-27,CAM-BLANCA-007,38,18,CLA-001-CLA,9.0,metros cuadrados
2824,2019-05-09,PNT-CAQUI-034,30,12,TET-001-CAQ,14.4,metros cuadrados
2825,2019-05-09,PNT-CAQUI-034,30,12,CIE-007-DAM,12.0,unidades
2826,2019-05-09,PNT-CAQUI-034,30,12,PEL-001-PEL,7.2,metros cuadrados
2827,2019-05-09,PNT-CAQUI-034,30,12,BOT-003-CAQ,24.0,unidades
2828,2019-05-09,PNT-CAQUI-034,30,12,GAN-001-PAN,12.0,unidades
2829,2019-05-09,PNT-CAQUI-034,30,12,HIL-003-CAQ,12.0,unidades
2830,2019-05-09,PNT-CAQUI-034,30,12,PRE-002-CAQ,14.4,metros cuadrados
2831,2019-05-10,EXT-MJM-012,30,6,CAP-002-AZM,12.6,metros cuadrados
2832,2019-05-10,EXT-MJM-012,30,6,HIL-001-AZU,30.0,unidades
2833,2019-05-10,EXT-MJM-012,30,6,ELA-001-ELA,3.0,metros cuadrados
2834,2019-05-10,EXT-MJM-012,30,6,COR-001-AZU,5.4,metros cuadrados
2835,2019-05-10,EXT-MJM-012,30,6,RIB-001-AZU,3.0,metros cuadrados
2836,2019-05-10,EXT-MALDONADO-013,36,6,CIE-008-NEG,5.4,unidades
2837,2019-05-10,EXT-MALDONADO-013,36,6,HIL-004-NEG,9.0,unidades
2838,2019-05-10,EXT-MALDONADO-013,36,6,ELA-001-ELA,6.0,metros cuadrados
2839,2019-05-10,EXT-MALDONADO-013,36,6,COR-002-NEG,3.0,metros cuadrados
2840,2019-05-10,EXT-MALDONADO-013,36,6,VIO-002-BBL,3.6,metros cuadrados
2841,2019-05-10,EXT-MALDONADO-013,36,6,VIO-003-BNE,12.0,metros cuadrados
2842,2019-05-10,EXT-MALDONADO-013,36,6,RIB-004-ROJ,2.4,metros cuadrados
2843,2019-05-10,EXT-MALDONADO-013,36,6,RIB-003-NEG,5.4,metros cuadrados
2844,2019-05-17,CAM-CAQUI-008,28,6,TET-001-CAQ,6.0,metros cuadrados
2845,2019-05-17,CAM-CAQUI-008,28,6,BOT-003-CAQ,6.0,unidades
2846,2019-05-17,CAM-CAQUI-008,28,6,HIL-003-CAQ,48.0,unidades
2847,2019-05-17,CAM-CAQUI-008,28,6,PEL-001-PEL,9.0,metros cuadrados
2848,2019-05-17,CAM-CAQUI-008,28,6,CLA-001-CLA,3.0,metros cuadrados
2849,2019-05-25,CAM-CAQUI-008,30,18,TET-001-CAQ,19.8,metros cuadrados
2850,2019-05-25,CAM-CAQUI-008,30,18,BOT-003-CAQ,18.0,unidades
2851,2019-05-25,CAM-CAQUI-008,30,18,HIL-003-CAQ,144.0,unidades
2852,2019-05-25,CAM-CAQUI-008,30,18,PEL-001-PEL,27.0,metros cuadrados
2853,2019-05-25,CAM-CAQUI-008,30,18,CLA-001-CLA,9.0,metros cuadrados
2854,2019-05-27,INT-CISNEROS-025,38,18,JER-001-BLA,12.6,metros cuadrados
2855,2019-05-27,INT-CISNEROS-025,38,18,RIB-005-VER,3.6,metros cuadrados
2856,2019-05-27,INT-CISNEROS-025,38,18,HIL-002-BLA,18.0,unidades
2857,2019-05-27,INT-CISNEROS-025,38,18,VIO-005-VER,9.9,metros cuadrados
2858,2019-05-27,INT-CISNEROS-025,38,18,HIL-007-VER,36.0,unidades
2859,2019-05-27,INT-CISNEROS-025,38,18,ELA-001-ELA,9.9,metros cuadrados
2860,2019-05-27,INT-CISNEROS-025,38,18,COR-004-VER,16.2,metros cuadrados
2861,2019-05-28,POL-SFN-038,38,6,PIQ-001-BLA,4.8,metros cuadrados
2862,2019-05-28,POL-SFN-038,38,6,CUE-001-TEJ,6.0,unidades
2863,2019-05-28,POL-SFN-038,38,6,PUN-001-TEJ,12.0,unidades
2864,2019-05-28,POL-SFN-038,38,6,BOT-007-TRA,18.0,unidades
2865,2019-05-28,POL-SFN-038,38,6,PEL-001-PEL,2.4,metros cuadrados
2866,2019-06-08,INT-STAR-031,34,6,JER-001-BLA,2.4,metros cuadrados
2867,2019-06-08,INT-STAR-031,34,6,RIB-002-BLA,1.2,metros cuadrados
2868,2019-06-08,INT-STAR-031,34,6,HIL-002-BLA,6.0,unidades
2869,2019-06-08,INT-STAR-031,34,6,VIO-001-AZU,3.0,metros cuadrados
2870,2019-06-08,INT-STAR-031,34,6,HIL-001-AZU,12.0,unidades
2871,2019-06-08,INT-STAR-031,34,6,RIB-001-AZU,9.0,metros cuadrados
2872,2019-06-08,VES-FATIMAS-041,32,6,ESC-001-CAF,9.0,metros cuadrados
2873,2019-06-08,VES-FATIMAS-041,32,6,PRE-002-CAQ,1.8,metros cuadrados
2874,2019-06-08,VES-FATIMAS-041,32,6,CIE-001-ABA,1.8,metros cuadrados
2875,2019-06-08,VES-FATIMAS-041,32,6,HIL-003-CAQ,12.0,unidades
2876,2019-06-14,INT-SVP-032,30,6,JER-001-BLA,2.4,metros cuadrados
2877,2019-06-14,INT-SVP-032,30,6,RIB-002-BLA,1.2,metros cuadrados
2878,2019-06-14,INT-SVP-032,30,6,HIL-002-BLA,6.0,unidades
2879,2019-06-14,INT-SVP-032,30,6,VIO-001-AZU,3.0,metros cuadrados
2880,2019-06-14,INT-SVP-032,30,6,HIL-001-AZU,6.0,unidades
2881,2019-06-14,INT-SVP-032,30,6,RIB-001-AZU,9.0,metros cuadrados
2882,2019-06-20,BLU-PUNTA-002,38,18,GRA-001-BLA,27.0,metros cuadrados
2883,2019-06-20,BLU-PUNTA-002,38,18,HIL-002-BLA,18.0,unidades
2884,2019-06-20,BLU-PUNTA-002,38,18,BOT-002-BLA,108.0,unidades
2885,2019-06-20,BLU-PUNTA-002,38,18,PEL-001-PEL,27.0,metros cuadrados
2886,2019-06-20,BLU-PUNTA-002,38,18,CLA-001-CLA,9.0,metros cuadrados
2887,2019-07-01,FAL-CAQUI-020,40,18,TET-001-CAQ,22.5,metros cuadrados
2888,2019-07-01,FAL-CAQUI-020,40,18,BOT-003-CAQ,18.0,unidades
2889,2019-07-01,FAL-CAQUI-020,40,18,CIE-007-DAM,18.0,unidades
2890,2019-07-01,FAL-CAQUI-020,40,18,PEL-001-PEL,16.2,metros cuadrados
2891,2019-07-01,FAL-CAQUI-020,40,18,HIL-003-CAQ,36.0,unidades
2892,2019-07-01,FAL-CAQUI-020,40,18,PRE-002-CAQ,16.2,metros cuadrados
2893,2019-07-01,INT-MJM-026,28,6,JER-001-BLA,1.8,metros cuadrados
2894,2019-07-01,INT-MJM-026,28,6,RIB-002-BLA,1.2,metros cuadrados
2895,2019-07-01,INT-MJM-026,28,6,HIL-002-BLA,6.0,unidades
2896,2019-07-01,INT-MJM-026,28,6,QUI-001-BLA,0.36,metros cuadrados
2897,2019-07-01,INT-MJM-026,28,6,VIO-001-AZU,3.0,metros cuadrados
2898,2019-07-01,INT-MJM-026,28,6,HIL-001-AZU,6.0,unidades
2899,2019-07-01,INT-MJM-026,28,6,RIB-001-AZU,9.0,metros cuadrados
2900,2019-07-08,EXT-CISNEROS-011,32,12,CAP-003-PLO,20.4,metros cuadrados
2901,2019-07-08,EXT-CISNEROS-011,32,12,ELA-001-ELA,6.0,metros cuadrados
2902,2019-07-08,EXT-CISNEROS-011,32,12,COR-003-PLO,10.8,metros cuadrados
2903,2019-07-08,EXT-CISNEROS-011,32,12,CIE-006-CVE,12.0,metros cuadrados
2904,2019-07-08,EXT-CISNEROS-011,32,12,RIB-005-VER,6.0,metros cuadrados
2905,2019-07-08,EXT-CISNEROS-011,32,12,HIL-005-PLO,36.0,unidades
2906,2019-07-09,FAL-AZUL-019,30,6,CAS-002-AZM,6.0,metros cuadrados
2907,2019-07-09,FAL-AZUL-019,30,6,BOT-001-AZU,6.0,unidades
2908,2019-07-09,FAL-AZUL-019,30,6,CIE-002-AZU,6.0,unidades
2909,2019-07-09,FAL-AZUL-019,30,6,PEL-001-PEL,5.4,metros cuadrados
2910,2019-07-09,FAL-AZUL-019,30,6,HIL-001-AZU,12.0,unidades
2911,2019-07-09,FAL-AZUL-019,30,6,PRE-001-AZM,3.6,metros cuadrados
2912,2019-07-10,EXT-SVP-018,30,18,CIE-004-CAZ,36.0,metros cuadrados
2913,2019-07-10,EXT-SVP-018,30,18,HIL-002-BLA,10.8,unidades
2914,2019-07-10,EXT-SVP-018,30,18,CAP-002-AZM,9.0,metros cuadrados
2915,2019-07-10,EXT-SVP-018,30,18,ELA-001-ELA,10.8,metros cuadrados
2916,2019-07-10,EXT-SVP-018,30,18,HIL-001-AZU,36.0,unidades
2917,2019-07-15,FAL-CAQUI-020,34,6,TET-001-CAQ,7.2,metros cuadrados
2918,2019-07-15,FAL-CAQUI-020,34,6,BOT-003-CAQ,6.0,unidades
2919,2019-07-15,FAL-CAQUI-020,34,6,CIE-007-DAM,6.0,unidades
2920,2019-07-15,FAL-CAQUI-020,34,6,PEL-001-PEL,5.4,metros cuadrados
2921,2019-07-15,FAL-CAQUI-020,34,6,HIL-003-CAQ,6.0,unidades
2922,2019-07-15,FAL-CAQUI-020,34,6,PRE-002-CAQ,5.4,metros cuadrados
2923,2019-07-15,POL-BLANCA-036,32,6,PIQ-001-BLA,4.2,metros cuadrados
2924,2019-07-15,POL-BLANCA-036,32,6,CUE-001-TEJ,6.0,unidades
2925,2019-07-15,POL-BLANCA-036,32,6,PUN-001-TEJ,12.0,unidades
2926,2019-07-15,POL-BLANCA-036,32,6,BOT-007-TRA,18.0,unidades
2927,2019-07-15,POL-BLANCA-036,32,6,PEL-001-PEL,2.4,metros cuadrados
2928,2019-07-22,EXT-SFN-015,30,6,ADI-003-AZM,6.0,metros cuadrados
2929,2019-07-22,EXT-SFN-015,30,6,ADI-004-BLA,6.0,metros cuadrados
2930,2019-07-22,EXT-SFN-015,30,6,ADI-001-AMA,6.0,metros cuadrados
2931,2019-07-22,EXT-SFN-015,30,6,CIE-004-CAZ,3.6,metros cuadrados
2932,2019-07-22,EXT-SFN-015,30,6,CIE-002-AZU,1.8,unidades
2933,2019-07-22,EXT-SFN-015,30,6,HIL-001-AZU,12.0,unidades
2934,2019-07-22,EXT-SFN-015,30,6,HIL-002-BLA,6.0,unidades
2935,2019-07-22,BLU-PUNTA-002,38,6,GRA-001-BLA,9.0,metros cuadrados
2936,2019-07-22,BLU-PUNTA-002,38,6,HIL-002-BLA,6.0,unidades
2937,2019-07-22,BLU-PUNTA-002,38,6,BOT-002-BLA,36.0,unidades
2938,2019-07-22,BLU-PUNTA-002,38,6,PEL-001-PEL,9.0,metros cuadrados
2939,2019-07-22,BLU-PUNTA-002,38,6,CLA-001-CLA,3.0,metros cuadrados
2940,2019-07-23,INT-STAR-031,36,24,JER-001-BLA,9.6,metros cuadrados
2941,2019-07-23,INT-STAR-031,36,24,RIB-002-BLA,4.8,metros cuadrados
2942,2019-07-23,INT-STAR-031,36,24,HIL-002-BLA,24.0,unidades
2943,2019-07-23,INT-STAR-031,36,24,VIO-001-AZU,12.0,metros cuadrados
2944,2019-07-23,INT-STAR-031,36,24,HIL-001-AZU,48.0,unidades
2945,2019-07-23,INT-STAR-031,36,24,RIB-001-AZU,36.0,metros cuadrados
2946,2019-07-26,POL-SFN-038,30,6,PIQ-001-BLA,4.2,metros cuadrados
2947,2019-07-26,POL-SFN-038,30,6,CUE-001-TEJ,6.0,unidades
2948,2019-07-26,POL-SFN-038,30,6,PUN-001-TEJ,12.0,unidades
2949,2019-07-26,POL-SFN-038,30,6,BOT-007-TRA,18.0,unidades
2950,2019-07-26,POL-SFN-038,30,6,PEL-001-PEL,2.4,metros cuadrados
2951,2019-07-29,BLU-SPORT-006,40,18,GRA-001-BLA,27.0,metros cuadrados
2952,2019-07-29,BLU-SPORT-006,40,18,HIL-002-BLA,18.0,unidades
2953,2019-07-29,BLU-SPORT-006,40,18,BOT-002-BLA,108.0,unidades
2954,2019-07-29,BLU-SPORT-006,40,18,PEL-001-PEL,27.0,metros cuadrados
2955,2019-07-29,BLU-SPORT-006,40,18,CLA-001-CLA,9.0,metros cuadrados
2956,2019-08-01,EXT-SFN-015,32,6,ADI-003-AZM,6.0,metros cuadrados
2957,2019-08-01,EXT-SFN-015,32,6,ADI-004-BLA,6.0,metros cuadrados
2958,2019-08-01,EXT-SFN-015,32,6,ADI-001-AMA,6.0,metros cuadrados
2959,2019-08-01,EXT-SFN-015,32,6,CIE-004-CAZ,3.6,metros cuadrados
2960,2019-08-01,EXT-SFN-015,32,6,CIE-002-AZU,1.8,unidades
2961,2019-08-01,EXT-SFN-015,32,6,HIL-001-AZU,12.0,unidades
2962,2019-08-01,EXT-SFN-015,32,6,HIL-002-BLA,6.0,unidades
2963,2019-08-01,CAM-SFN-010,30,12,FAS-002-RAY,13.2,metros cuadrados
2964,2019-08-01,CAM-SFN-010,30,12,BOT-005-PLO,12.0,unidades
2965,2019-08-01,CAM-SFN-010,30,12,HIL-005-PLO,96.0,unidades
2966,2019-08-01,CAM-SFN-010,30,12,PEL-001-PEL,18.0,metros cuadrados
2967,2019-08-01,CAM-SFN-010,30,12,CLA-001-CLA,6.0,metros cuadrados
2968,2019-08-03,INT-SALESIANAS-028,36,6,JER-001-BLA,4.8,metros cuadrados
2969,2019-08-03,INT-SALESIANAS-028,36,6,RIB-004-ROJ,3.6,metros cuadrados
2970,2019-08-03,INT-SALESIANAS-028,36,6,LIC-001-ROJ,2.4,metros cuadrados
2971,2019-08-03,INT-SALESIANAS-028,36,6,ELA-001-ELA,3.0,metros cuadrados
2972,2019-08-03,INT-SALESIANAS-028,36,6,HIL-002-BLA,6.0,unidades
2973,2019-08-03,INT-SALESIANAS-028,36,6,HIL-006-ROJ,6.0,unidades
2974,2019-08-06,PNT-CAQUI-034,32,24,TET-001-CAQ,28.8,metros cuadrados
2975,2019-08-06,PNT-CAQUI-034,32,24,CIE-007-DAM,24.0,unidades
2976,2019-08-06,PNT-CAQUI-034,32,24,PEL-001-PEL,14.4,metros cuadrados
2977,2019-08-06,PNT-CAQUI-034,32,24,BOT-003-CAQ,48.0,unidades
2978,2019-08-06,PNT-CAQUI-034,32,24,GAN-001-PAN,24.0,unidades
